id,timestamp,latitude,longitude,x,x_distance,y,y_distance
0,1519894800,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519894815,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519894830,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519894845,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519894860,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519894875,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519894890,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519894905,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519894920,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519894935,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519894950,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519894965,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519894980,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519894995,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895010,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895025,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895040,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895055,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895070,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895085,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895100,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895115,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895130,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895145,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895160,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895175,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895190,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895205,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895220,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895235,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895250,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895265,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895280,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895295,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895310,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895325,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895340,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895355,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895370,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895385,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895400,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895415,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895430,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895445,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895460,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895475,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895490,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895505,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895520,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895535,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895550,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895565,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895580,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895595,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895610,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895625,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895640,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895655,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895670,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895685,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895700,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895715,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895730,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895745,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895760,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895775,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895790,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895805,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895820,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895835,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895850,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895865,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895880,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895895,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895910,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895925,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895940,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895955,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895970,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519895985,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519896000,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519896015,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
0,1519896030,39.91742953541348,116.27240693791555,1811,921.5739944295668,4381,4091.3442912693554
